SsOH,C1SP2,minHBa,maxssO,ALogP,ATSc1,ATSc3,ATSc5,BCUTc-1l,BCUTc-1h,BCUTp-1h,mindssC,minsssN,hmin,LipoaffinityIndex,MAXDP2,ETA_BetaP_s,nHBAcc,nBondsD2,nsssCH,bianhua
30.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
30.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
30.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
31,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
31.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
31.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
31.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
31.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
32,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
32.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
32.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
32.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
32.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
33,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
33.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
33.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
33.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
33.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
34,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
34.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
34.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
34.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
34.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
35,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
35.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
35.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
35.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
35.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
36,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
36.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
36.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
36.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
36.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
37,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
37.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
37.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
37.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
37.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
38,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
38.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
38.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
38.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
38.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
39,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
39.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
39.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
39.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
39.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
40,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
40.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
40.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
40.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
40.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
41,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
41.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
41.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
41.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
41.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
42,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
42.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
42.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
42.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
42.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
43,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
43.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
43.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
43.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
43.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
44,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
44.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.7687497
44.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
44.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
44.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
45,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
45.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
45.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
45.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
45.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
46,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
46.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
46.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
46.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
46.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
47,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
47.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
47.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
47.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
47.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
48,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
48.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
48.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
48.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
48.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
49,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
49.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
49.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
49.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
49.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
50,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
50.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
50.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
50.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
50.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
51,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
51.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
51.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
51.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
51.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
52,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
52.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
52.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
52.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
52.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
53,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
53.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
53.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
53.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
53.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
54,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
54.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
54.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
54.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
54.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
55,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
55.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
55.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
55.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
55.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
56,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
56.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
56.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
56.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
56.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
57,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
57.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
57.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
57.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
57.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
58,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
58.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
58.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
58.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
58.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
59,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
59.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
59.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
59.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
59.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
60,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
60.2,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
60.4,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
60.6,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
60.8,0,0,0,0,0,0,0,-1.11E-16,1.39E-17,1.78E-15,1.11E-16,0,-5.55E-17,-1.78E-15,8.88E-16,1.11E-16,0,0,0,5.719664
